file_name,sample_rate,duration_sec,zcr_mean,rms_energy_mean,amplitude_mean,amplitude_std,amplitude_max,amplitude_min,dominant_frequency_hz,spectral_centroid,spectral_bandwidth,spectral_rolloff,mfcc_mean,mfcc_std,chroma_mean,mel_spectrogram_mean
libri1_speech,22050,14.84,0.05833511352539063,0.09281276166439056,2.2309968699119054e-05,0.11209286004304886,0.5007994771003723,-0.8087599873542786,80.25606469002695,1147.2592588040673,1242.204182355636,2249.0084838867188,-3.6234090328216553,97.6299057006836,0.446957528591156,2.91805100440979
choice_music,22050,25.025986394557822,0.10491071428571429,0.03508080542087555,-3.397715772734955e-05,0.04351508989930153,0.38066038489341736,-0.32873398065567017,93.30301564088485,2227.900953137987,2454.477645622422,4580.889337713068,-11.399711608886719,114.37174987792969,0.45903024077415466,0.4422236680984497
trumpet_instrument,22050,5.333378684807256,0.17349057404891305,0.05286106467247009,3.669243398007893e-08,0.07659447938203812,0.6315985321998596,-0.6847599148750305,1046.6161002032295,2638.397724457876,1758.783625469921,4410.983037533967,-46.023040771484375,126.65821838378906,0.2694702446460724,1.029848337173462
Valve1,16000,10.0,0.11851194339057508,0.015084830112755299,-3.1787872103450354e-06,0.015170373022556305,0.11700439453125,-0.10479736328125,71.0,1929.0023064729724,2068.6707675542507,4385.70786741214,-7.18849515914917,71.19400787353516,0.6122163534164429,0.05521351844072342
Music1,16000,10.0226875,0.09076899631767515,0.14362585544586182,0.00041143919224850833,0.15231665968894958,0.9517892003059387,-0.8972376585006714,881.6996439328274,769.7767370857706,689.6762909850784,1158.5390127388534,-6.5125627517700195,82.56256866455078,0.2156989872455597,5.746689319610596
Music2,16000,10.040875,0.10126393312101911,0.13819701969623566,-6.520393799291924e-05,0.15051165223121643,0.938058078289032,-0.794806718826294,523.7591345375777,1259.170751847373,1146.9921311887629,2232.683121019108,-14.213845252990723,61.389591217041016,0.21119381487369537,5.683254241943359
Speech1,22050,10.042630385487529,0.1101666245669746,0.10200770199298859,1.758559483278077e-05,0.12902483344078064,0.9490675330162048,-0.7798725962638855,266.0657514450867,1964.8760646560963,1885.9850768114215,3699.558460684902,-16.02293586730957,86.86833953857422,0.34118136763572693,3.769118070602417
Speech2,22050,10.042630385487529,0.0999172289982679,0.09476109594106674,3.096190994256176e-06,0.13465456664562225,0.9488056898117065,-1.1187825202941895,164.59831105491327,2077.2976522487284,2047.4777146092779,4139.298295864607,-15.515939712524414,100.13311767578125,0.3481599688529968,4.155849456787109
Gear1,16000,10.0,0.15706432208466453,0.028560657054185867,1.2395858902891632e-05,0.02905501425266266,0.22650146484375,-0.20654296875,71.60000000000001,2117.898402344615,2049.657759560418,4646.3907747603835,-3.9442481994628906,49.560543060302734,0.620174765586853,0.18968446552753448
